cycle,state,hpi,year,month,date,type
1975M02,CO,19.9487588,1975,02,2/1/1975,State
1975M03,CO,20.14183868,1975,03,3/1/1975,State
1975M04,CO,20.333022,1975,04,4/1/1975,State
1975M05,CO,20.50258286,1975,05,5/1/1975,State
1975M06,CO,20.65439401,1975,06,6/1/1975,State
1975M07,CO,20.76648364,1975,07,7/1/1975,State
1975M08,CO,20.77612164,1975,08,8/1/1975,State
1975M09,CO,20.70870183,1975,09,9/1/1975,State
1975M10,CO,20.67842851,1975,10,10/1/1975,State
1975M11,CO,20.77888444,1975,11,11/1/1975,State
1975M12,CO,20.98273284,1975,12,12/1/1975,State
1976M01,CO,21.20727649,1976,01,1/1/1976,State
1976M02,CO,21.41687362,1976,02,2/1/1976,State
1976M03,CO,21.62434864,1976,03,3/1/1976,State
1976M04,CO,21.8084606,1976,04,4/1/1976,State
1976M05,CO,21.92875567,1976,05,5/1/1976,State
1976M06,CO,21.99839993,1976,06,6/1/1976,State
1976M07,CO,22.0247838,1976,07,7/1/1976,State
1976M08,CO,22.02293998,1976,08,8/1/1976,State
1976M09,CO,22.05594849,1976,09,9/1/1976,State
1976M10,CO,22.20375287,1976,10,10/1/1976,State
1976M11,CO,22.46793982,1976,11,11/1/1976,State
1976M12,CO,22.74138594,1976,12,12/1/1976,State
1977M01,CO,22.94918997,1977,01,1/1/1977,State
1977M02,CO,23.12312575,1977,02,2/1/1977,State
1977M03,CO,23.31611824,1977,03,3/1/1977,State
1977M04,CO,23.58221361,1977,04,4/1/1977,State
1977M05,CO,23.92133337,1977,05,5/1/1977,State
1977M06,CO,24.32511083,1977,06,6/1/1977,State
1977M07,CO,24.82619099,1977,07,7/1/1977,State
1977M08,CO,25.35625178,1977,08,8/1/1977,State
1977M09,CO,25.82234349,1977,09,9/1/1977,State
1977M10,CO,26.23416163,1977,10,10/1/1977,State
1977M11,CO,26.6087286,1977,11,11/1/1977,State
1977M12,CO,26.93286427,1977,12,12/1/1977,State
1978M01,CO,27.20467218,1978,01,1/1/1978,State
1978M02,CO,27.45246172,1978,02,2/1/1978,State
1978M03,CO,27.77957278,1978,03,3/1/1978,State
1978M04,CO,28.23459044,1978,04,4/1/1978,State
1978M05,CO,28.72527175,1978,05,5/1/1978,State
1978M06,CO,29.1916813,1978,06,6/1/1978,State
1978M07,CO,29.67639977,1978,07,7/1/1978,State
1978M08,CO,30.13253035,1978,08,8/1/1978,State
1978M09,CO,30.49332174,1978,09,9/1/1978,State
1978M10,CO,30.86800049,1978,10,10/1/1978,State
1978M11,CO,31.35654094,1978,11,11/1/1978,State
1978M12,CO,31.91199531,1978,12,12/1/1978,State
1979M01,CO,32.44420683,1979,01,1/1/1979,State
1979M02,CO,32.85611007,1979,02,2/1/1979,State
1979M03,CO,33.15027738,1979,03,3/1/1979,State
1979M04,CO,33.46123708,1979,04,4/1/1979,State
1979M05,CO,33.85155675,1979,05,5/1/1979,State
1979M06,CO,34.29578701,1979,06,6/1/1979,State
1979M07,CO,34.7090863,1979,07,7/1/1979,State
1979M08,CO,35.00284502,1979,08,8/1/1979,State
1979M09,CO,35.23241827,1979,09,9/1/1979,State
1979M10,CO,35.53591768,1979,10,10/1/1979,State
1979M11,CO,35.95449652,1979,11,11/1/1979,State
1979M12,CO,36.34607161,1979,12,12/1/1979,State
1980M01,CO,36.62655405,1980,01,1/1/1980,State
1980M02,CO,36.86710087,1980,02,2/1/1980,State
1980M03,CO,37.11803839,1980,03,3/1/1980,State
1980M04,CO,37.4138185,1980,04,4/1/1980,State
1980M05,CO,37.77184495,1980,05,5/1/1980,State
1980M06,CO,38.15440054,1980,06,6/1/1980,State
1980M07,CO,38.52043738,1980,07,7/1/1980,State
1980M08,CO,38.83450699,1980,08,8/1/1980,State
1980M09,CO,39.08691131,1980,09,9/1/1980,State
1980M10,CO,39.3206715,1980,10,10/1/1980,State
1980M11,CO,39.5426203,1980,11,11/1/1980,State
1980M12,CO,39.69792829,1980,12,12/1/1980,State
1981M01,CO,39.69213137,1981,01,1/1/1981,State
1981M02,CO,39.53221548,1981,02,2/1/1981,State
1981M03,CO,39.40808912,1981,03,3/1/1981,State
1981M04,CO,39.48273956,1981,04,4/1/1981,State
1981M05,CO,39.71765133,1981,05,5/1/1981,State
1981M06,CO,40.02500838,1981,06,6/1/1981,State
1981M07,CO,40.43247639,1981,07,7/1/1981,State
1981M08,CO,40.93095675,1981,08,8/1/1981,State
1981M09,CO,41.36163565,1981,09,9/1/1981,State
1981M10,CO,41.61478924,1981,10,10/1/1981,State
1981M11,CO,41.75686316,1981,11,11/1/1981,State
1981M12,CO,41.91460158,1981,12,12/1/1981,State
1982M01,CO,42.11338484,1982,01,1/1/1982,State
1982M02,CO,42.30985785,1982,02,2/1/1982,State
1982M03,CO,42.49996068,1982,03,3/1/1982,State
1982M04,CO,42.67753128,1982,04,4/1/1982,State
1982M05,CO,42.83811912,1982,05,5/1/1982,State
1982M06,CO,43.01751863,1982,06,6/1/1982,State
1982M07,CO,43.25595458,1982,07,7/1/1982,State
1982M08,CO,43.56984158,1982,08,8/1/1982,State
1982M09,CO,43.92712528,1982,09,9/1/1982,State
1982M10,CO,44.26684985,1982,10,10/1/1982,State
1982M11,CO,44.51462247,1982,11,11/1/1982,State
1982M12,CO,44.60397859,1982,12,12/1/1982,State
1983M01,CO,44.56101209,1983,01,1/1/1983,State
1983M02,CO,44.44909262,1983,02,2/1/1983,State
1983M03,CO,44.34259939,1983,03,3/1/1983,State
1983M04,CO,44.41872453,1983,04,4/1/1983,State
1983M05,CO,44.74932233,1983,05,5/1/1983,State
1983M06,CO,45.11801836,1983,06,6/1/1983,State
1983M07,CO,45.23197208,1983,07,7/1/1983,State
1983M08,CO,45.02711927,1983,08,8/1/1983,State
1983M09,CO,44.67689349,1983,09,9/1/1983,State
1983M10,CO,44.40804082,1983,10,10/1/1983,State
1983M11,CO,44.34726007,1983,11,11/1/1983,State
1983M12,CO,44.44496514,1983,12,12/1/1983,State
1984M01,CO,44.62951283,1984,01,1/1/1984,State
1984M02,CO,44.82856589,1984,02,2/1/1984,State
1984M03,CO,44.96799992,1984,03,3/1/1984,State
1984M04,CO,45.09781709,1984,04,4/1/1984,State
1984M05,CO,45.26840058,1984,05,5/1/1984,State
1984M06,CO,45.41621704,1984,06,6/1/1984,State
1984M07,CO,45.4389738,1984,07,7/1/1984,State
1984M08,CO,45.3623698,1984,08,8/1/1984,State
1984M09,CO,45.29335773,1984,09,9/1/1984,State
1984M10,CO,45.30127642,1984,10,10/1/1984,State
1984M11,CO,45.39132259,1984,11,11/1/1984,State
1984M12,CO,45.53017614,1984,12,12/1/1984,State
1985M01,CO,45.58055826,1985,01,1/1/1985,State
1985M02,CO,45.43236988,1985,02,2/1/1985,State
1985M03,CO,45.2334102,1985,03,3/1/1985,State
1985M04,CO,45.15663851,1985,04,4/1/1985,State
1985M05,CO,45.22251456,1985,05,5/1/1985,State
1985M06,CO,45.33492185,1985,06,6/1/1985,State
1985M07,CO,45.34249525,1985,07,7/1/1985,State
1985M08,CO,45.08987937,1985,08,8/1/1985,State
1985M09,CO,44.63986691,1985,09,9/1/1985,State
1985M10,CO,44.53603509,1985,10,10/1/1985,State
1985M11,CO,44.89760976,1985,11,11/1/1985,State
1985M12,CO,45.33294975,1985,12,12/1/1985,State
1986M01,CO,45.66557397,1986,01,1/1/1986,State
1986M02,CO,45.8638664,1986,02,2/1/1986,State
1986M03,CO,46.03937048,1986,03,3/1/1986,State
1986M04,CO,46.20376224,1986,04,4/1/1986,State
1986M05,CO,46.27073008,1986,05,5/1/1986,State
1986M06,CO,46.20998716,1986,06,6/1/1986,State
1986M07,CO,46.11896359,1986,07,7/1/1986,State
1986M08,CO,46.05281001,1986,08,8/1/1986,State
1986M09,CO,45.98385756,1986,09,9/1/1986,State
1986M10,CO,45.88468467,1986,10,10/1/1986,State
1986M11,CO,45.72689374,1986,11,11/1/1986,State
1986M12,CO,45.68272934,1986,12,12/1/1986,State
1987M01,CO,45.92180422,1987,01,1/1/1987,State
1987M02,CO,46.25044238,1987,02,2/1/1987,State
1987M03,CO,46.30871571,1987,03,3/1/1987,State
1987M04,CO,46.0564089,1987,04,4/1/1987,State
1987M05,CO,45.71014521,1987,05,5/1/1987,State
1987M06,CO,45.35874661,1987,06,6/1/1987,State
1987M07,CO,45.10507603,1987,07,7/1/1987,State
1987M08,CO,45.00346138,1987,08,8/1/1987,State
1987M09,CO,44.92386964,1987,09,9/1/1987,State
1987M10,CO,44.76642317,1987,10,10/1/1987,State
1987M11,CO,44.54982595,1987,11,11/1/1987,State
1987M12,CO,44.38698159,1987,12,12/1/1987,State
1988M01,CO,44.37485437,1988,01,1/1/1988,State
1988M02,CO,44.53360012,1988,02,2/1/1988,State
1988M03,CO,44.71186401,1988,03,3/1/1988,State
1988M04,CO,44.75743864,1988,04,4/1/1988,State
1988M05,CO,44.6275651,1988,05,5/1/1988,State
1988M06,CO,44.36369688,1988,06,6/1/1988,State
1988M07,CO,44.16304998,1988,07,7/1/1988,State
1988M08,CO,44.08299928,1988,08,8/1/1988,State
1988M09,CO,44.04997725,1988,09,9/1/1988,State
1988M10,CO,43.98179306,1988,10,10/1/1988,State
1988M11,CO,43.8603003,1988,11,11/1/1988,State
1988M12,CO,43.76034701,1988,12,12/1/1988,State
1989M01,CO,43.69802021,1989,01,1/1/1989,State
1989M02,CO,43.6625504,1989,02,2/1/1989,State
1989M03,CO,43.68663027,1989,03,3/1/1989,State
1989M04,CO,43.80053744,1989,04,4/1/1989,State
1989M05,CO,43.98636921,1989,05,5/1/1989,State
1989M06,CO,44.25603,1989,06,6/1/1989,State
1989M07,CO,44.5945072,1989,07,7/1/1989,State
1989M08,CO,44.88338886,1989,08,8/1/1989,State
1989M09,CO,45.07238687,1989,09,9/1/1989,State
1989M10,CO,45.16438689,1989,10,10/1/1989,State
1989M11,CO,45.12421242,1989,11,11/1/1989,State
1989M12,CO,45.02981775,1989,12,12/1/1989,State
1990M01,CO,45.00218493,1990,01,1/1/1990,State
1990M02,CO,45.04776822,1990,02,2/1/1990,State
1990M03,CO,45.08045894,1990,03,3/1/1990,State
1990M04,CO,45.09883923,1990,04,4/1/1990,State
1990M05,CO,45.23540805,1990,05,5/1/1990,State
1990M06,CO,45.42973611,1990,06,6/1/1990,State
1990M07,CO,45.52283662,1990,07,7/1/1990,State
1990M08,CO,45.50356222,1990,08,8/1/1990,State
1990M09,CO,45.47950256,1990,09,9/1/1990,State
1990M10,CO,45.54708737,1990,10,10/1/1990,State
1990M11,CO,45.64613651,1990,11,11/1/1990,State
1990M12,CO,45.70712972,1990,12,12/1/1990,State
1991M01,CO,45.70686344,1991,01,1/1/1991,State
1991M02,CO,45.77293795,1991,02,2/1/1991,State
1991M03,CO,45.97187316,1991,03,3/1/1991,State
1991M04,CO,46.18666263,1991,04,4/1/1991,State
1991M05,CO,46.40227209,1991,05,5/1/1991,State
1991M06,CO,46.60771769,1991,06,6/1/1991,State
1991M07,CO,46.82544072,1991,07,7/1/1991,State
1991M08,CO,47.05032651,1991,08,8/1/1991,State
1991M09,CO,47.26527361,1991,09,9/1/1991,State
1991M10,CO,47.4680455,1991,10,10/1/1991,State
1991M11,CO,47.55463794,1991,11,11/1/1991,State
1991M12,CO,47.67620222,1991,12,12/1/1991,State
1992M01,CO,48.06078164,1992,01,1/1/1992,State
1992M02,CO,48.69946056,1992,02,2/1/1992,State
1992M03,CO,49.32979288,1992,03,3/1/1992,State
1992M04,CO,49.73411617,1992,04,4/1/1992,State
1992M05,CO,50.03587589,1992,05,5/1/1992,State
1992M06,CO,50.4504963,1992,06,6/1/1992,State
1992M07,CO,50.90130354,1992,07,7/1/1992,State
1992M08,CO,51.26809804,1992,08,8/1/1992,State
1992M09,CO,51.65526505,1992,09,9/1/1992,State
1992M10,CO,52.0789066,1992,10,10/1/1992,State
1992M11,CO,52.34684942,1992,11,11/1/1992,State
1992M12,CO,52.51185046,1992,12,12/1/1992,State
1993M01,CO,52.78716672,1993,01,1/1/1993,State
1993M02,CO,53.15417813,1993,02,2/1/1993,State
1993M03,CO,53.62108858,1993,03,3/1/1993,State
1993M04,CO,54.25145944,1993,04,4/1/1993,State
1993M05,CO,55.01710472,1993,05,5/1/1993,State
1993M06,CO,55.67860265,1993,06,6/1/1993,State
1993M07,CO,56.27057389,1993,07,7/1/1993,State
1993M08,CO,56.97645475,1993,08,8/1/1993,State
1993M09,CO,57.61667675,1993,09,9/1/1993,State
1993M10,CO,58.11724328,1993,10,10/1/1993,State
1993M11,CO,58.54830309,1993,11,11/1/1993,State
1993M12,CO,58.84096525,1993,12,12/1/1993,State
1994M01,CO,58.99984385,1994,01,1/1/1994,State
1994M02,CO,59.35129179,1994,02,2/1/1994,State
1994M03,CO,60.1089791,1994,03,3/1/1994,State
1994M04,CO,61.10089782,1994,04,4/1/1994,State
1994M05,CO,62.03519582,1994,05,5/1/1994,State
1994M06,CO,62.72044545,1994,06,6/1/1994,State
1994M07,CO,63.19216884,1994,07,7/1/1994,State
1994M08,CO,63.48335122,1994,08,8/1/1994,State
1994M09,CO,63.71319086,1994,09,9/1/1994,State
1994M10,CO,63.95250035,1994,10,10/1/1994,State
1994M11,CO,64.14447565,1994,11,11/1/1994,State
1994M12,CO,64.35323952,1994,12,12/1/1994,State
1995M01,CO,64.68609564,1995,01,1/1/1995,State
1995M02,CO,65.15120524,1995,02,2/1/1995,State
1995M03,CO,65.546444,1995,03,3/1/1995,State
1995M04,CO,65.89154838,1995,04,4/1/1995,State
1995M05,CO,66.26985039,1995,05,5/1/1995,State
1995M06,CO,66.60815562,1995,06,6/1/1995,State
1995M07,CO,67.03046085,1995,07,7/1/1995,State
1995M08,CO,67.43655265,1995,08,8/1/1995,State
1995M09,CO,67.63700716,1995,09,9/1/1995,State
1995M10,CO,67.707832,1995,10,10/1/1995,State
1995M11,CO,67.74195069,1995,11,11/1/1995,State
1995M12,CO,67.81011985,1995,12,12/1/1995,State
1996M01,CO,67.96710836,1996,01,1/1/1996,State
1996M02,CO,68.36081635,1996,02,2/1/1996,State
1996M03,CO,69.04905462,1996,03,3/1/1996,State
1996M04,CO,69.73058801,1996,04,4/1/1996,State
1996M05,CO,70.27761719,1996,05,5/1/1996,State
1996M06,CO,70.66436221,1996,06,6/1/1996,State
1996M07,CO,70.8325483,1996,07,7/1/1996,State
1996M08,CO,70.96206741,1996,08,8/1/1996,State
1996M09,CO,71.15767662,1996,09,9/1/1996,State
1996M10,CO,71.30987651,1996,10,10/1/1996,State
1996M11,CO,71.36830607,1996,11,11/1/1996,State
1996M12,CO,71.47947266,1996,12,12/1/1996,State
1997M01,CO,71.71256173,1997,01,1/1/1997,State
1997M02,CO,72.18666603,1997,02,2/1/1997,State
1997M03,CO,72.87781118,1997,03,3/1/1997,State
1997M04,CO,73.52877913,1997,04,4/1/1997,State
1997M05,CO,73.95577927,1997,05,5/1/1997,State
1997M06,CO,74.15404458,1997,06,6/1/1997,State
1997M07,CO,74.3365427,1997,07,7/1/1997,State
1997M08,CO,74.67732473,1997,08,8/1/1997,State
1997M09,CO,75.06231726,1997,09,9/1/1997,State
1997M10,CO,75.28462959,1997,10,10/1/1997,State
1997M11,CO,75.31952592,1997,11,11/1/1997,State
1997M12,CO,75.43315562,1997,12,12/1/1997,State
1998M01,CO,75.86257194,1998,01,1/1/1998,State
1998M02,CO,76.37698704,1998,02,2/1/1998,State
1998M03,CO,76.90233011,1998,03,3/1/1998,State
1998M04,CO,77.53427284,1998,04,4/1/1998,State
1998M05,CO,78.20790518,1998,05,5/1/1998,State
1998M06,CO,78.8426427,1998,06,6/1/1998,State
1998M07,CO,79.36492152,1998,07,7/1/1998,State
1998M08,CO,79.76302593,1998,08,8/1/1998,State
1998M09,CO,80.08560298,1998,09,9/1/1998,State
1998M10,CO,80.42190403,1998,10,10/1/1998,State
1998M11,CO,80.86422465,1998,11,11/1/1998,State
1998M12,CO,81.48836007,1998,12,12/1/1998,State
1999M01,CO,82.11971903,1999,01,1/1/1999,State
1999M02,CO,82.61488331,1999,02,2/1/1999,State
1999M03,CO,83.22173932,1999,03,3/1/1999,State
1999M04,CO,84.11477154,1999,04,4/1/1999,State
1999M05,CO,85.35041511,1999,05,5/1/1999,State
1999M06,CO,86.59392597,1999,06,6/1/1999,State
1999M07,CO,87.47301459,1999,07,7/1/1999,State
1999M08,CO,88.14059743,1999,08,8/1/1999,State
1999M09,CO,88.64751423,1999,09,9/1/1999,State
1999M10,CO,89.00486777,1999,10,10/1/1999,State
1999M11,CO,89.39709413,1999,11,11/1/1999,State
1999M12,CO,90.0489793,1999,12,12/1/1999,State
2000M01,CO,90.80631456,2000,01,1/1/2000,State
2000M02,CO,91.81443985,2000,02,2/1/2000,State
2000M03,CO,93.13414076,2000,03,3/1/2000,State
2000M04,CO,94.3677858,2000,04,4/1/2000,State
2000M05,CO,95.57756717,2000,05,5/1/2000,State
2000M06,CO,96.83113186,2000,06,6/1/2000,State
2000M07,CO,97.75097855,2000,07,7/1/2000,State
2000M08,CO,98.2461093,2000,08,8/1/2000,State
2000M09,CO,98.80495309,2000,09,9/1/2000,State
2000M10,CO,99.3632483,2000,10,10/1/2000,State
2000M11,CO,99.76197006,2000,11,11/1/2000,State
2000M12,CO,100,2000,12,12/1/2000,State
2001M01,CO,100.4444155,2001,01,1/1/2001,State
2001M02,CO,101.4390068,2001,02,2/1/2001,State
2001M03,CO,102.5968897,2001,03,3/1/2001,State
2001M04,CO,103.6763052,2001,04,4/1/2001,State
2001M05,CO,104.648075,2001,05,5/1/2001,State
2001M06,CO,105.4574052,2001,06,6/1/2001,State
2001M07,CO,105.9973902,2001,07,7/1/2001,State
2001M08,CO,106.1503751,2001,08,8/1/2001,State
2001M09,CO,105.9723669,2001,09,9/1/2001,State
2001M10,CO,105.7563604,2001,10,10/1/2001,State
2001M11,CO,105.7254284,2001,11,11/1/2001,State
2001M12,CO,105.9187894,2001,12,12/1/2001,State
2002M01,CO,106.2511811,2002,01,1/1/2002,State
2002M02,CO,106.7254694,2002,02,2/1/2002,State
2002M03,CO,107.4554806,2002,03,3/1/2002,State
2002M04,CO,108.28365,2002,04,4/1/2002,State
2002M05,CO,109.064081,2002,05,5/1/2002,State
2002M06,CO,109.6605025,2002,06,6/1/2002,State
2002M07,CO,110.0534738,2002,07,7/1/2002,State
2002M08,CO,110.2625821,2002,08,8/1/2002,State
2002M09,CO,110.266754,2002,09,9/1/2002,State
2002M10,CO,110.1698503,2002,10,10/1/2002,State
2002M11,CO,109.9057315,2002,11,11/1/2002,State
2002M12,CO,109.6059548,2002,12,12/1/2002,State
2003M01,CO,109.5273845,2003,01,1/1/2003,State
2003M02,CO,109.8538521,2003,02,2/1/2003,State
2003M03,CO,110.3641559,2003,03,3/1/2003,State
2003M04,CO,110.6500444,2003,04,4/1/2003,State
2003M05,CO,110.8337336,2003,05,5/1/2003,State
2003M06,CO,111.2790835,2003,06,6/1/2003,State
2003M07,CO,111.8253546,2003,07,7/1/2003,State
2003M08,CO,112.091088,2003,08,8/1/2003,State
2003M09,CO,112.0574338,2003,09,9/1/2003,State
2003M10,CO,111.8184574,2003,10,10/1/2003,State
2003M11,CO,111.551958,2003,11,11/1/2003,State
2003M12,CO,111.5622035,2003,12,12/1/2003,State
2004M01,CO,111.9064177,2004,01,1/1/2004,State
2004M02,CO,112.4373445,2004,02,2/1/2004,State
2004M03,CO,113.1686021,2004,03,3/1/2004,State
2004M04,CO,114.2394487,2004,04,4/1/2004,State
2004M05,CO,115.2528027,2004,05,5/1/2004,State
2004M06,CO,115.9732436,2004,06,6/1/2004,State
2004M07,CO,116.4525481,2004,07,7/1/2004,State
2004M08,CO,116.569768,2004,08,8/1/2004,State
2004M09,CO,116.5840044,2004,09,9/1/2004,State
2004M10,CO,116.5199887,2004,10,10/1/2004,State
2004M11,CO,116.313944,2004,11,11/1/2004,State
2004M12,CO,116.1835264,2004,12,12/1/2004,State
2005M01,CO,116.3084932,2005,01,1/1/2005,State
2005M02,CO,116.7748178,2005,02,2/1/2005,State
2005M03,CO,117.6513774,2005,03,3/1/2005,State
2005M04,CO,118.9364772,2005,04,4/1/2005,State
2005M05,CO,120.2193369,2005,05,5/1/2005,State
2005M06,CO,121.073409,2005,06,6/1/2005,State
2005M07,CO,121.4749453,2005,07,7/1/2005,State
2005M08,CO,121.5497674,2005,08,8/1/2005,State
2005M09,CO,121.6266974,2005,09,9/1/2005,State
2005M10,CO,121.7149238,2005,10,10/1/2005,State
2005M11,CO,121.580064,2005,11,11/1/2005,State
2005M12,CO,121.1945368,2005,12,12/1/2005,State
2006M01,CO,120.9702288,2006,01,1/1/2006,State
2006M02,CO,121.3031597,2006,02,2/1/2006,State
2006M03,CO,122.1111189,2006,03,3/1/2006,State
2006M04,CO,123.2218321,2006,04,4/1/2006,State
2006M05,CO,124.2838845,2006,05,5/1/2006,State
2006M06,CO,124.9835266,2006,06,6/1/2006,State
2006M07,CO,125.0650037,2006,07,7/1/2006,State
2006M08,CO,124.5742051,2006,08,8/1/2006,State
2006M09,CO,124.2703244,2006,09,9/1/2006,State
2006M10,CO,124.092882,2006,10,10/1/2006,State
2006M11,CO,123.4316815,2006,11,11/1/2006,State
2006M12,CO,122.7037721,2006,12,12/1/2006,State
2007M01,CO,122.4114318,2007,01,1/1/2007,State
2007M02,CO,122.4558956,2007,02,2/1/2007,State
2007M03,CO,123.073199,2007,03,3/1/2007,State
2007M04,CO,124.1438432,2007,04,4/1/2007,State
2007M05,CO,125.0184582,2007,05,5/1/2007,State
2007M06,CO,125.7661767,2007,06,6/1/2007,State
2007M07,CO,126.0815824,2007,07,7/1/2007,State
2007M08,CO,125.3499462,2007,08,8/1/2007,State
2007M09,CO,123.9379279,2007,09,9/1/2007,State
2007M10,CO,122.5305023,2007,10,10/1/2007,State
2007M11,CO,121.1612049,2007,11,11/1/2007,State
2007M12,CO,119.4683135,2007,12,12/1/2007,State
2008M01,CO,117.9907445,2008,01,1/1/2008,State
2008M02,CO,117.715128,2008,02,2/1/2008,State
2008M03,CO,118.2294081,2008,03,3/1/2008,State
2008M04,CO,118.8574154,2008,04,4/1/2008,State
2008M05,CO,119.7713435,2008,05,5/1/2008,State
2008M06,CO,120.731989,2008,06,6/1/2008,State
2008M07,CO,120.8989472,2008,07,7/1/2008,State
2008M08,CO,120.1584811,2008,08,8/1/2008,State
2008M09,CO,118.9897798,2008,09,9/1/2008,State
2008M10,CO,117.5358046,2008,10,10/1/2008,State
2008M11,CO,115.6291902,2008,11,11/1/2008,State
2008M12,CO,113.8617273,2008,12,12/1/2008,State
2009M01,CO,113.2869263,2009,01,1/1/2009,State
2009M02,CO,113.8655078,2009,02,2/1/2009,State
2009M03,CO,114.9607685,2009,03,3/1/2009,State
2009M04,CO,116.1995934,2009,04,4/1/2009,State
2009M05,CO,117.4725576,2009,05,5/1/2009,State
2009M06,CO,118.5808008,2009,06,6/1/2009,State
2009M07,CO,118.9553994,2009,07,7/1/2009,State
2009M08,CO,118.7098798,2009,08,8/1/2009,State
2009M09,CO,118.369063,2009,09,9/1/2009,State
2009M10,CO,117.7473619,2009,10,10/1/2009,State
2009M11,CO,116.5928499,2009,11,11/1/2009,State
2009M12,CO,115.5264476,2009,12,12/1/2009,State
2010M01,CO,115.2483473,2010,01,1/1/2010,State
2010M02,CO,115.6512584,2010,02,2/1/2010,State
